nb_connexions_jour,duree_moy_session_min,volume_data_mo,frequence_hors_horaires,nb_echecs_auth,diversite_destinations,ecart_profil_moyen,frequence_changement_session,true_label,anomaly_pred,anomaly_score
25.908138762009983,19.175071530586088,739.5767132537653,0.0553446109065641,1,7.666480073044857,0.0308925927435335,0.9534626535143984,0,0,-0.13923778930294156
24.85189491206088,19.33280262980228,1067.965925104295,0.2352984020831511,0,5.542695171359647,0.2971862338031008,1.9250103808727796,0,0,-0.15570780515695792
25.69637654590537,8.234745372701024,600.4926097652032,0.0800623531662386,1,7.496547865822891,0.1919231893249539,0.925035372274182,0,0,-0.14900315956517274
56.48416433126999,6.7790824623380495,1371.6537402202048,0.673525155792726,8,23.450368381683063,0.5169675605916153,5.691238405215646,1,1,0.06359898568481903
82.20914410833693,6.611187669990352,2204.5703379113165,0.9683025804218934,11,19.482065732971098,0.9124481128218764,9.34852357858943,1,1,0.04864229164145062
34.08452512144479,14.718846352557648,747.835232099539,0.2294079238521596,2,9.13374017675208,0.16548713891734,1.4794058223195472,0,0,-0.15351026611283614
21.63483741787713,17.065936587647524,903.4194102408092,0.1020302645398135,1,7.57726430179676,0.1369099707505736,1.2113280688486374,0,0,-0.16322642768238782
32.80095786734201,21.35874268758624,523.1915950466592,0.1994939873423043,0,10.15077894811233,0.3207186185050095,1.188078340892007,0,0,-0.1421178118524416
57.731682946950286,4.9467897899260365,2916.293059112648,0.9680152656436212,8,20.07841118235812,0.9550221064928164,8.504098312634646,1,1,0.044689030858253265
18.396022425659908,23.003532927293424,1069.094179096817,0.1361827678645143,2,7.236423982803874,0.3137719497181916,1.1038695320274872,0,0,-0.13058881673910244
28.072523591514457,22.922893087184185,735.3262758309702,0.0552272286069075,2,5.318785145060712,0.2215241371509981,3.344318207987208,0,0,-0.14643167294997694
27.72921579853315,26.072520276929865,417.74171067851466,0.0722447524910143,2,4.233074976343268,0.2432770437849013,1.1880258477065238,0,0,-0.12208248376546055
30.18150830480554,12.085643721986738,706.3238610456599,0.0880726567336103,1,7.946101856466425,0.419743218133677,2.7255283730379856,0,0,-0.15056793509387195
19.582706307903106,21.66351447170294,1267.53605428395,0.1962311822296156,1,5.780198474256155,0.3743234330479463,2.60337317294732,0,0,-0.11726303232200991
29.11551067246999,21.797590906533063,804.4336112335897,0.0734214810884284,0,7.130701192195526,0.172656250813234,1.0480798597707826,0,0,-0.16353793259838095
27.891164844067312,7.983568313271769,728.1829712803736,0.3964669091189117,3,9.276831041311418,0.170621347598103,2.2819187881263123,0,0,-0.09425579621688829
55.821851925237766,17.133837528456347,1121.0868978506928,0.0703239441819257,1,7.796056059923739,0.1155897183817586,1.6904992379962054,0,0,-0.08032494603227236
15.430347007354634,12.554618027750411,855.9808266694727,0.3175679828039345,0,8.61492367122489,0.3061067084025917,1.4065273242636067,0,0,-0.14567318643479293
18.92693870757041,17.791890675679312,527.0823186882511,0.1302567994167315,0,7.500590620366085,0.1356440540234499,3.5289289948137403,0,0,-0.13718575189978627
22.37870282721785,26.6494117239474,549.9634654404844,0.0389226794032962,1,8.832020639582181,0.2459449384417765,2.202944050310111,0,0,-0.15042781839260516
53.96994006983847,3.339566562215456,2799.266313560593,0.7882803997964246,8,27.70161989909943,0.9347411211252138,9.495222596537376,1,1,0.07749109666714138
30.712003952736737,8.070859968805383,794.6091623820353,0.4010661152713554,0,11.828434624477469,0.1583858483418656,1.159018601013452,0,0,-0.07908594016471038
16.538312568352797,19.22078181520334,216.262689543582,0.162811361827644,1,10.491742672270314,0.1896109884344214,3.036515583504434,0,0,-0.11168694265836776
22.60794119627306,18.288509679968293,166.74654814162955,0.0241384100495323,0,3.7488012666810966,0.2241919290135949,2.1245468020238545,0,0,-0.10240807728195522
28.973713224089863,17.62392541636097,781.1081279520382,0.1003827048079972,0,5.81385573113554,0.4184348516124981,1.661315675901403,0,0,-0.17115671573012925
21.274161971437945,18.21158131183037,748.2130720860666,0.2323867975148616,3,7.374591099646435,0.0,0.6211966954147736,0,0,-0.07778502247205765
19.01210770754757,15.673790640384096,411.3960288829649,0.1460352765596815,2,7.323563825202516,0.2262264922961615,2.290246565667033,0,0,-0.15636827530752717
25.54022563750339,8.908853626808686,729.2533283123128,0.1201750441203409,1,4.2634621225487415,0.0301307187770835,3.729885398683445,0,0,-0.10068939614565042
24.71339168712039,14.02425744632492,884.9415807775193,0.076534229599237,1,6.575142140179067,0.2294771617444189,2.3670958417338603,0,0,-0.17782808681009504
16.432860015511103,17.051952608526065,629.2402887321758,0.0426673387698448,0,9.00676552843988,0.2103604479823545,1.8000171014432207,0,0,-0.15824806283336418
25.54850379844822,15.508272516595191,332.9115037469303,0.0885423710142119,1,6.810752414701423,0.1903582481406681,2.769245639559975,0,0,-0.1578870845891071
30.69291902471112,19.2175381251078,694.4940690760683,0.3100526707576577,2,7.159513053798432,0.2632186469514886,2.43906855589017,0,0,-0.16698511256013265
15.034089770304096,8.981142281291362,711.4280948776059,0.1139747118718759,0,6.728145420288466,0.3596652268766096,2.635530199832898,0,0,-0.151828267034112
32.45024095292959,15.077247697411824,945.805082949388,0.0822649998793456,1,6.423215599399402,0.5137694887963902,3.9482443251347767,0,0,-0.12195346686432812
29.175532524935186,15.334240439543333,1024.838876939697,0.1209428604745541,0,4.196183864567525,0.3259922743047471,2.406727469461114,0,0,-0.1463635857145913
17.735807395830314,14.816993114336835,601.7846047988837,0.1140318063719654,1,7.047790193972599,0.0142665775400521,3.3747840989702294,0,0,-0.12365804139060066
13.978645056343272,33.44015881949916,943.8002196822536,0.0469438283865473,4,5.848236575083358,0.2824258796035197,0.4946979389916566,0,0,-0.0012787549532299325
25.73408621228402,19.55833501032889,351.54137883314087,0.2608260723977015,1,7.576822297432123,0.23403148125117,1.200370175832961,0,0,-0.1597198710720592
92.58923870250398,5.966649654505606,2259.829652259467,0.7089261588724332,8,20.566971959833445,1.11716946276868,9.685096877309128,1,1,0.01609854061078453
1.0,14.7304854791463,394.2940573120089,0.2624120395937247,2,8.70684290298423,0.2852290444166286,1.843636862563428,0,0,-0.08551015876822143
41.739098205483685,23.83532669776038,791.0358014393296,0.1049613960946067,1,6.459446477979671,0.3020379725885119,1.0332670818555505,0,0,-0.14775670498646576
79.59122029215779,4.794662782868144,2729.0111940579063,0.8676616622139404,5,6.304298969312637,0.7488132456857691,8.506982429712881,1,1,0.08258822982695757
9.099448683192858,12.574100249373547,867.2912243517454,0.279614320843479,0,5.874615951119535,0.2930065687175318,1.7522861574970463,0,0,-0.13341010796616865
26.574889886952988,23.289838541696703,575.9027012379197,0.0759719843556056,0,10.654523009914028,0.2012326025721,2.008763484885367,0,0,-0.13929074279647685
92.59079278412094,2.500221377521913,1702.3516531047453,0.8342617341715197,6,12.74536054444388,0.933087530660604,7.582601035347386,1,1,0.045276969189860905
21.3148898323217,11.77652307404126,364.3844623965575,0.0605023356352481,1,6.994499517931636,0.1527847601797338,0.6439635548552656,0,0,-0.12567922425909733
19.705708281852896,22.26575980922095,831.4280153669688,0.097059527887618,1,7.119535674746565,0.153049649415401,1.060297401747848,0,0,-0.16087026894559447
28.935353372052045,22.048916952999623,1248.459893835214,0.1068504689241049,0,5.848110377152544,0.3967071635043315,1.9302465707712024,0,0,-0.12904842188781152
31.861276985616158,18.5767246616459,261.3781586342798,0.2232758082286238,1,7.561064681110517,0.2503880616680407,0.8619416813447329,0,0,-0.1417010553889741
26.9494976919353,19.246126122978666,655.2123207774804,0.1610648365656721,2,3.838498365381117,0.2419051793756156,2.8565884418863505,0,0,-0.15507782644215634
20.198264982729643,20.085490232170027,678.3652821051551,0.1569816206357828,1,8.760570157967562,0.2543585598389576,2.415550741474231,0,0,-0.17946098759168072
23.3350219971418,6.954754612010127,723.1826113521112,0.1789577114129676,2,9.916050551128649,0.3501366456290862,4.594310184774111,0,0,-0.0963699055836017
22.517865947252357,28.62480381381306,761.3787156892364,0.1983108651873886,0,5.282374544158622,0.3492929769295528,2.254341509298521,0,0,-0.1457151371799033
24.832787248286817,12.303606667008342,710.7492154716549,0.1017219751468779,1,5.956186499789942,0.3096758646301849,3.2061184347742837,0,0,-0.17051907028043656
21.47964410642413,15.818326726716863,830.845955166363,0.0522298462529699,1,4.583642352708823,0.2127059479569863,2.0472280922981607,0,0,-0.16487583514849846
19.839041963159005,22.50832274023073,385.2294775340294,0.2105927029023413,0,5.789214152144922,0.0928421921320822,0.625628595704752,0,0,-0.11465327215406151
88.74768362774155,5.006419735526995,2193.793390237203,0.7465145544826088,5,23.87557560794543,0.9056544859685884,7.985463379058363,1,1,0.01150879457907028
64.7590195356733,5.170777220269916,2505.1868498626427,0.8788052055737052,9,15.008938707442974,0.8769142159537969,14.001657236501718,1,1,0.04814669125883153
27.34457978638945,20.480609419342205,578.9328661540076,0.2652659616018671,1,6.443761539377524,0.1675716442321248,2.022102749849856,0,0,-0.1704227982894309
36.82315235793213,17.6035212081161,487.26524851157313,0.1893478631423141,1,5.949222260726108,0.2179537450240356,1.3086153848217783,0,0,-0.16876429290072292
131.1454372998802,5.365076193765352,1974.6604917511336,0.7481965748238057,8,25.1152827762612,1.0297236657736517,8.974534539261594,1,1,0.04371020119738078
24.383186324687166,29.2921469788502,716.9008160332562,0.0721736140397522,1,5.791664793368291,0.279364877386307,2.250692416022752,0,0,-0.1504945489529959
29.761256203495307,14.625199344634394,768.160556249946,0.1916651836838247,0,6.535391012527661,0.3898591004626106,1.3425862062891163,0,0,-0.1745155740506284
25.776620394784324,23.01415267239085,745.8442177484616,0.1461168978537669,2,8.840022920010792,0.1323979867747239,0.7651542863309089,0,0,-0.1341926342717234
30.00533878212005,7.845212221711083,623.296530430271,0.0210531076114709,0,8.325451653038533,0.3894625388211176,2.2611768069745093,0,0,-0.12158432229318794
27.65851209583673,14.323267857093684,702.2775763655437,0.2056355899974583,0,6.640366737239919,0.2372537031782615,4.043025801848989,0,0,-0.15256165945445793
31.60333079190424,33.360507229612764,541.9504015747766,0.096438978321166,0,8.101575470233527,0.262404511842672,2.2010149807086536,0,0,-0.1027839404425282
25.55841667992015,14.76144191814383,482.50995642679817,0.1914152982547547,2,8.177305358764869,0.2431860886212643,1.7239773514444303,0,0,-0.17062574254070262
20.204858836447823,12.48808832109481,666.4566359962803,0.2585462358433972,3,9.853185960648933,0.2223510244413247,1.596562301378642,0,0,-0.1329849888765286
80.61508324674688,5.983831076302773,2460.2509415384875,0.9525032271052046,9,16.659284758361167,0.9491716610361184,10.53886681789577,1,1,0.024588405745818998
24.12991881234514,26.6818673061224,818.5263183382012,0.0540885753957103,1,8.74725700414906,0.2729146834499112,4.145036420768707,0,0,-0.12622147002214956
16.951860948002384,21.73085977330318,659.2367150469041,0.1869776094179326,0,6.7877609688613365,0.1442602142256102,3.2089321397025703,0,0,-0.15302467215453724
8.686142577919195,14.814787362478077,968.1276073734095,0.3039209641085299,3,6.013710288491702,0.1656598451542962,3.7824542165573143,0,0,-0.07017001106398624
13.740289804987558,22.089004184235748,530.6058891670988,0.1015800971153549,0,4.755693524238005,0.1846120086347899,2.3659093379148275,0,0,-0.14522311208525784
32.32321694161659,12.837519808296284,1030.7476263887731,0.1164455706271726,0,7.470776521096025,0.3591946171289575,2.197649302899507,0,0,-0.14904321789500302
31.57522003500179,7.170707396012887,284.3010391919832,0.1286053325668013,1,7.592728878509272,0.2573932787030502,2.556735838835936,0,0,-0.1273304249394634
11.372940485158765,21.54392898415385,614.6010999209296,0.0876939239233905,4,4.831579840440375,0.1993397191724185,1.0188962860502644,0,0,-0.06711446635922036
20.501699766072218,16.67418240280066,761.3847356694746,0.2351649978686053,1,5.540670752357746,0.286873805927693,2.010017923499405,0,0,-0.18389424629286172
28.23985368768765,16.890587181342067,513.6685033699679,0.0406015666225381,1,5.558747884818464,0.2869773437115056,2.145318055325738,0,0,-0.1647981046591806
30.740338046367697,24.26496526241443,1027.9597501069895,0.1343224007693974,1,6.626228339238699,0.257775991999108,2.0552625958790176,0,0,-0.16098822254990097
13.701570389317668,14.54509055613192,742.6997984376277,0.0699484312793624,2,6.471657980169332,0.1985051469372856,1.6848996639813143,0,0,-0.1598783032665183
18.45423453413222,21.794446434333125,839.4309138050617,0.0679558310813705,3,7.058502959403751,0.4057376817403576,1.7458456473301505,0,0,-0.12118220959570825
25.60643646554981,20.28118710603578,680.577949362724,0.3836680576966647,3,5.569873558725147,0.4367224204312315,1.098504893105844,0,0,-0.1016883496566045
18.28625981421889,14.445636454566785,775.399576203095,0.1697870840436277,1,6.760117452747055,0.3393244628367128,0.553067930197142,0,0,-0.16561790048843034
20.518551678424245,9.889892366301998,605.5307809524444,0.33706179427092,0,7.712433419628924,0.092132479809701,1.585627338294816,0,0,-0.12679602377921168
30.436781991477407,25.629330569964957,772.3277302667657,0.0453970830200822,3,7.975810890148373,0.169504057989586,1.6636616463654872,0,0,-0.11227503335322708
17.821965028113347,9.987933847739392,398.64334449260286,0.2665026826290742,0,6.746527928428187,0.2965773318490823,1.5550523695378304,0,0,-0.1333926475025755
16.50157029019116,21.79669119663771,787.8290869731615,0.1477104880253303,1,6.731688715815472,0.445085180236793,2.126412829433617,0,0,-0.15975339420696577
22.423507870354594,12.900933783211247,377.8375263538396,0.0217787875662913,1,5.901280290129117,0.1278922535911932,1.7264990182000348,0,0,-0.137658828468176
32.77256760763484,13.614419760348486,807.0303616417644,0.2923745561294806,3,8.540500895942133,0.2195077787642672,1.6647927467405812,0,0,-0.131202002944536
23.82354094798289,24.48468435332773,1060.6056971976948,0.0865878626822493,0,7.057581627476964,0.3479185435589733,1.7254877004510756,0,0,-0.14884264411024356
25.88738071767893,16.50578376266173,364.8988809475696,0.1213483118914246,1,8.885090456906944,0.2818796691158934,3.8316222846583865,0,0,-0.1378261095384964
90.2796363193865,8.087395521984828,1874.8421600689533,0.7424775773845518,5,21.365592171468226,0.9585549291593064,4.809211808546965,1,1,0.04592881074477695
30.29704539616837,12.129763334309809,1006.240502995812,0.3590405995595439,1,7.33968939449806,0.2164900521200765,1.1710835659937944,0,0,-0.1250282662264552
19.773366139410307,10.493318541688184,383.1888058292552,0.1102323037445564,0,9.429947022584477,0.235056851398891,3.282135740360131,0,0,-0.11217551976262513
26.491634518155426,15.751075154702416,429.9262806698617,0.0424580069280795,2,1.8231667355916008,0.3553920911406453,2.867193061918939,0,0,-0.09861389074585791
15.650575699043744,11.951482134495576,593.5451165080492,0.1288370768325956,0,2.533442361288471,0.297143986649484,2.959440532083089,0,0,-0.11217667717477353
24.07481374089408,18.46420984588571,843.0442591509054,0.2080397376036166,0,7.168647654484468,0.1170814866655117,3.667382342938617,0,0,-0.14258856200675596
43.51726853338807,25.47651115498577,943.2157052507564,0.2407009846526953,1,6.334685638873655,0.3535128916176733,1.9007996470684436,0,0,-0.12226425839574684
25.104015135023257,12.062371078448514,357.5519822948548,0.1934772880289101,3,4.877412936577036,0.4032933370535557,2.661102535734969,0,0,-0.10140819424882441
25.775967719941747,22.246511612732853,438.7283478135072,0.2106982679389212,1,8.193724362148526,0.3247072843846552,1.994895424434736,0,0,-0.17219253638605125
26.85802957728803,26.133827152829703,757.3482284812595,0.1198818297878467,1,9.363522791322987,0.1842212610704423,2.357722769472242,0,0,-0.15040857628479648
26.7316687166558,11.225689372696625,792.8225659317626,0.0293331843073141,1,10.242453759452456,0.0691643567582587,3.1553004115216927,0,0,-0.1198926165914243
16.378041776565553,28.51362266054173,534.0593129957413,0.142880550290632,0,9.583270453520893,0.2176067499047781,1.069694302145555,0,0,-0.12394531123361391
25.925397074342868,20.00674073992215,632.8505650419731,0.1021502079982555,1,7.834790261467834,0.3220772084838217,1.0398712613517174,0,0,-0.1804190996777844
33.43041641627922,11.360844547549975,669.2902818058618,0.2696947593365152,2,6.79655994889391,0.3455323802124255,0.0,0,0,-0.11320148634007504
17.075709398954494,19.4136873486514,708.3607651970041,0.1817656421380462,2,7.326810948044807,0.2119003594066609,2.490079628251496,0,0,-0.17319567971707506
30.02676407411424,21.724032585304062,1186.3150603500972,0.2767764479893037,0,3.808726478220634,0.169524065338126,0.5494502267512957,0,0,-0.07419660954267016
39.818225476071504,12.266757356397443,1113.85455527693,0.206721881779069,2,5.87643501033997,0.2402013553279308,2.022450412277661,0,0,-0.11788910040577161
44.70593689988229,16.043858806992954,548.3786800202951,0.0038339079602846,1,5.218220776115883,0.2532330232795574,1.491437746724319,0,0,-0.11679517053145372
94.64973236838736,5.172860378175084,2031.4712569776875,0.6023458911548645,13,15.10037212608878,1.1573861446699043,6.043094505092467,1,1,0.10906850797349577
13.513102790564483,7.738989644060247,761.8621132732627,0.3474324740011731,0,10.676201415923272,0.1865268109733394,1.7640300849539,0,0,-0.09929501525220136
26.819679476833038,18.42939742331636,1070.464092120731,0.1770546613242076,2,9.394372969244856,0.1493409583590229,0.0,0,0,-0.09789805591264378
22.526300993190283,12.816055381921103,800.4857082138325,0.1455145383085056,1,8.480814244754475,0.224455978584479,1.9408014255913972,0,0,-0.1803564678610931
26.71274995304163,16.442451891818372,860.0784996001355,0.1307566971725606,0,7.762488532956145,0.3431934542316309,2.050371896672997,0,0,-0.1780431622577081
20.64493820379854,27.8698062810077,962.9102583634652,0.276415838549277,0,1.5554445181537109,0.2250190100315754,0.8361422822401754,0,0,-0.07298699391974645
27.51397866076219,22.545046260283836,741.0540070943988,0.1259719792654186,1,6.394077246251398,0.3604941922230972,1.891595207125217,0,0,-0.18352858963188395
15.017734544281204,24.61981129209913,1236.74552939464,0.1420611649522347,0,6.71142411472652,0.2428353114188351,1.7130303634876372,0,0,-0.1232525107724336
24.42391902735733,21.005503125746284,551.1936935469607,0.0635529086063049,0,5.852139984065285,0.0853136141707153,1.7664875424151016,0,0,-0.15772218133025084
29.120381490448384,19.18850856460713,562.7708286469228,0.2080431180427189,0,10.026672556711452,0.2517455465252656,1.2667313161958234,0,0,-0.15842414366195273
109.253604697726,4.4458937994418175,1920.956824931663,0.9526835878554338,7,21.95563938466363,0.944767772097216,10.143475959354047,1,1,0.036129613116000714
21.86313477494274,3.170132999236264,479.6435978231186,0.188218440117561,0,5.555462232692227,0.2744210902546752,0.7419753047712145,0,0,-0.09896686018778772
33.25972208440918,9.549232221818642,408.9202454503504,0.1638665829814014,4,8.728487229468453,0.3446928468357056,1.5353405477954585,0,0,-0.06607347788434931
38.05929043145308,18.68536589197224,1004.540020072314,0.3052958803965454,0,6.342111829285395,0.3581721694395093,2.295987904842962,0,0,-0.13788171456884862
13.602014510292346,26.20124560466715,545.9734207133819,0.1365848030054588,0,4.49340874539347,0.3819635662243719,0.5229851371855718,0,0,-0.10011065895011828
30.490081522996107,15.943874435517907,840.5206488464206,0.1808810715049131,0,6.751145353787163,0.435897769444342,1.1395159266171646,0,0,-0.1618283713173404
24.5237971515056,17.419721328777644,1204.0073659699633,0.0696740541459739,1,6.825487973634108,0.3821061738353467,2.589118178772656,0,0,-0.13207955137267197
17.280612315359164,14.894332205782971,493.346213359874,0.1282204729344782,0,6.676888032748223,0.4128938225643576,1.331248286422455,0,0,-0.14845812124952518
23.126904344406555,13.242763006425935,710.2160405943528,0.1390127251033624,0,9.813561711576078,0.0,1.9883396441111845,0,0,-0.1213127617540331
24.72230584235805,5.771252788932877,556.6880392048214,0.2432997869129675,0,8.865487216691157,0.2571880935718875,0.503985442850573,0,0,-0.1142368216168182
19.24124633284233,21.233460262107958,464.5813514082464,0.1744619738992285,1,3.655500450865363,0.3475678345438153,1.427318359840701,0,0,-0.14977442383192247
16.89735103732461,21.68500020026055,833.7372321376386,0.3063171632611917,0,4.954829299455817,0.2369262933286761,3.3453812476277207,0,0,-0.1426450197177761
53.476283011665785,8.176588304109888,2037.418633789188,0.8307744493379359,7,25.43855213078933,0.8747422616290721,12.081769699573774,1,1,0.06308036701344466
22.690730888638893,15.127508270019137,792.1841820605299,0.100710353600275,1,11.296965698297551,0.1617034601553224,1.142432425853856,0,0,-0.13855389638439636
37.184238851264205,21.024279093107065,981.2594097736056,0.1244985030747557,0,8.874654583641753,0.1819117095492101,2.1366718711628825,0,0,-0.143167253908569
21.117091617367173,2.094181149641928,744.2417902772928,0.0796918497317779,1,8.569563168028377,0.2089873754815243,1.2491005290389146,0,0,-0.1129969769833773
29.98279945877999,14.575522237503142,502.3370440059718,0.2016058555019534,1,7.099342112600529,0.1133552373105936,0.0,0,0,-0.13070172762648063
21.16660609723768,19.62274095467903,841.3990071708597,0.0068305002898823,1,4.533004832110193,0.3177181686725047,1.9928763877916635,0,0,-0.1489594407568442
9.649830277607668,19.73864914137848,989.8266944395516,0.1134200289963073,1,10.139732872519934,0.1740493338593551,1.7059015261943666,0,0,-0.1169822903942424
27.593330819907536,14.238197653273396,516.2236482828534,0.0431792264476765,0,6.940516691689233,0.3594671636380276,0.9869704883771622,0,0,-0.15317214019948894
33.4673958947967,17.90146262356349,433.8671565749563,0.0681443221507081,0,5.0391851804039245,0.2255719060223465,1.1225452599968997,0,0,-0.15195488047894995
22.666450001653786,24.717449468607462,685.5349425639426,0.2824328978812634,1,7.048814679066324,0.2612321165469812,3.148445956533724,0,0,-0.16316261063795534
13.959188334280867,15.844247455277642,633.4566689726117,0.0957219088370435,1,9.83647756581258,0.2819592649795004,0.6399453455823989,0,0,-0.14438975038189267
108.02993066285464,4.151792368831802,2268.95826045903,0.6314039473814439,3,10.21330705433005,0.8853711924381565,10.060319400607296,1,1,0.05903343644339354
15.792051380621578,21.4593417783346,577.0371936002506,0.1641996178615968,1,7.030454041234899,0.2723091225059894,1.2667349065136462,0,0,-0.17612250906205712
31.13947783322327,11.788546065483755,864.1757845259885,0.0663647487037212,1,8.216457790614625,0.2598498348024681,1.5392249862683471,0,0,-0.15963980129835453
99.8836042856159,5.453423372681132,2032.9559206123329,0.9044023931798222,12,25.24432070937681,0.8432130385180269,9.866915633465316,1,1,0.06494853220084784
27.06040312578212,20.36671285426978,930.9015973702536,0.1673214040405954,1,6.59416507397911,0.3573249400925998,0.7285888178259246,0,0,-0.16758892963090155
9.322639008961795,11.51071197831363,855.8384184058577,0.0835905635299194,1,6.030418647286214,0.4008247403185002,4.273941038677201,0,0,-0.09582055670583178
28.7906633672943,10.532071780131496,958.0003842370602,0.1727227620357098,0,4.950015372362474,0.3705095653450029,1.3488971029859296,0,0,-0.1411650744243746
106.63275117903154,3.798977963629672,2694.974519984271,0.7815835332191439,5,21.91326775738746,1.1038784241246038,6.858527293929207,1,1,0.07010434857904657
34.142582516120164,6.775248473844865,629.5235921972495,0.3965257853259846,0,7.976209635438611,0.3557016282948135,3.285385279014271,0,0,-0.09413952650448199
23.46111228175102,25.20728353298367,1081.9120366963548,0.1420847903521106,0,5.295596737356833,0.0,1.5160128837191211,0,0,-0.0939413253286942
31.61746599228819,14.93270594141289,591.3735517045112,0.1970861272764218,1,6.471924476011198,0.160717040268192,1.4100223092473876,0,0,-0.17697011964427395
32.67416660868165,15.822968637362044,630.3901410671435,0.2511567079567035,1,3.7342443230192552,0.1757225155471291,1.4058843695120156,0,0,-0.14600966241013225
18.142739548669734,27.17730191676368,623.1633050499456,0.171698850935373,2,5.385720034041327,0.1454785637679289,3.0232009733479863,0,0,-0.13399962341920862
27.07906235398739,24.225239665547395,662.0219940130197,0.1198870454458865,2,7.557983589496948,0.2789653698209758,2.034866882779146,0,0,-0.16516481899409297
18.81592172915627,24.392882250392105,971.9404985462962,0.2746447306965099,0,9.289519222904596,0.2312563024689138,2.188233272701134,0,0,-0.13710195008399584
17.812682629213135,17.703217742085403,785.4872929968121,0.1393396075563945,0,5.171437378406717,0.353389078906839,2.4794416917432684,0,0,-0.17216394562981163
28.082539037830696,16.363658581513977,682.2423523761119,0.150005198844862,1,10.01891538681538,0.410409125347724,1.672262849732001,0,0,-0.1546593644315094
21.39947622816605,26.52302548793913,818.0321655854888,0.3001308584383001,0,6.272593767798969,0.4023525312229039,1.2730510409826512,0,0,-0.13863144476280115
28.696827794106166,16.896099981883925,638.2514830893097,0.2991209435725105,2,3.2465625386345267,0.3540914082807374,2.056926420870776,0,0,-0.1255810644051088
103.33412121717218,5.612877668510336,2522.5189277244986,0.8852057167446963,13,19.853917970730077,1.0348003740508762,14.135402066361424,1,1,0.09877698898400988
35.45714203425943,15.1340553194093,599.0454621688332,0.1284687506862915,3,4.047865816456556,0.1913639314028706,4.112349709485754,0,0,-0.09028614153972214
